Country,Region,Year,Life Ladder,Healthy life expectancy at birth,Log GDP per capita,Democratic Quality,Delivery Quality,happiness_measure,binary_val
Indonesia,Asia,2014,5.59737539291382,61.2799987792969,9.21064949035645,-0.131459563970566,-0.26220291852951,Negative affect,0.241678208112717
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Social support,0.809478104114532
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Freedom to make life choices,0.779418349266052
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Generosity,0.459267556667328
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Perceptions of corruption,0.945967257022858
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Confidence in national government,0.645185172557831
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Positive affect,0.876232743263245
Indonesia,Asia,2015,5.042799949646,61.5,9.24645042419434,-0.21511173248291,-0.334635764360428,Negative affect,0.274292200803757
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Social support,0.791830599308014
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Freedom to make life choices,0.829941630363464
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Generosity,0.487541913986206
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Perceptions of corruption,0.889677405357361
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Confidence in national government,0.80088073015213
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Positive affect,0.832811951637268
Indonesia,Asia,2016,5.13632535934448,61.7000007629395,9.28418254852295,-0.103141956031322,-0.21470995247364,Negative affect,0.341573596000671
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Social support,0.795589208602905
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Freedom to make life choices,0.865026295185089
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Generosity,0.475460678339005
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Perceptions of corruption,0.900416433811188
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Confidence in national government,0.825765371322632
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Positive affect,0.862584173679352
Indonesia,Asia,2017,5.09840154647827,61.9000015258789,9.32266330718994,-0.190967619419098,-0.16609026491642,Negative affect,0.319171577692032
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Social support,0.786707699298859
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Freedom to make life choices,0.41332083940506
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Generosity,0.323204636573792
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Perceptions of corruption,0.890811264514923
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Confidence in national government,0.323672026395798
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Positive affect,0.643316984176636
Nepal,Asia,2007,4.74828433990479,57.7000007629395,7.47360610961914,-1.23440861701965,-0.664969265460968,Negative affect,0.152297928929329
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Social support,0.817657649517059
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Freedom to make life choices,0.617604792118073
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Generosity,0.297010481357574
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Perceptions of corruption,0.900028765201569
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Confidence in national government,0.681050479412079
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Positive affect,0.744861960411072
Nepal,Asia,2008,4.44052648544312,58.2000007629395,7.52295446395874,-1.16528344154358,-0.726584792137146,Negative affect,0.153098493814468
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Social support,0.813067853450775
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Freedom to make life choices,0.61615377664566
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Generosity,0.0500755719840527
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Perceptions of corruption,0.949701964855194
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Confidence in national government,0.415181666612625
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Positive affect,0.570157051086426
Nepal,Asia,2009,4.91686820983887,58.7000007629395,7.55731916427612,-1.03048229217529,-0.804892778396606,Negative affect,0.21543376147747
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Social support,0.779038071632385
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Freedom to make life choices,0.519062638282776
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Generosity,0.0984065309166908
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Perceptions of corruption,0.910801887512207
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Confidence in national government,0.454812049865723
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Positive affect,0.672458350658417
Nepal,Asia,2010,4.34967517852783,59.2000007629395,7.59386777877808,-1.01573193073273,-0.815497875213623,Negative affect,0.22597299516201
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Social support,0.740979373455048
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Freedom to make life choices,0.524797677993774
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Generosity,-0.00227194093167782
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Perceptions of corruption,0.934563755989075
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Confidence in national government,0.328487306833267
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Positive affect,0.699453175067902
Nepal,Asia,2011,3.80944466590881,59.4000015258789,7.61632680892944,-0.930784702301025,-0.822703838348389,Negative affect,0.207358956336975
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Social support,0.733602344989777
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Freedom to make life choices,0.637778401374817
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Generosity,0.0785675868391991
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Perceptions of corruption,0.883494019508362
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Confidence in national government,0.439799934625626
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Positive affect,0.736082911491394
Nepal,Asia,2012,4.23324489593506,59.5999984741211,7.6512885093689,-1.01179790496826,-0.832821249961853,Negative affect,0.231070801615715
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Social support,0.74009895324707
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Freedom to make life choices,0.722265779972076
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Generosity,0.159829512238503
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Perceptions of corruption,0.877340495586395
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Confidence in national government,0.453570306301117
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Positive affect,0.629175841808319
Nepal,Asia,2013,4.604576587677,59.7999992370605,7.67969083786011,-0.828860402107239,-0.795075237751007,Negative affect,0.279263556003571
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Social support,0.785883367061615
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Freedom to make life choices,0.711877644062042
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Generosity,0.130691304802895
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Perceptions of corruption,0.840685844421387
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Confidence in national government,0.588195621967316
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Positive affect,0.613920450210571
Nepal,Asia,2014,4.97501468658447,60,7.72585296630859,-0.577528297901154,-0.730323255062103,Negative affect,0.287447154521942
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Social support,0.747611880302429
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Freedom to make life choices,0.763447225093842
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Generosity,0.237887740135193
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Perceptions of corruption,0.823508381843567
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Confidence in national government,0.469293683767319
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Positive affect,0.54305762052536
Nepal,Asia,2015,4.81243658065796,60.2000007629395,7.74685192108154,-0.706880033016205,-0.777022123336792,Negative affect,0.358234375715256
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Social support,0.837043642997742
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Freedom to make life choices,0.839488446712494
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Generosity,0.17910461127758
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Perceptions of corruption,0.817114889621735
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Confidence in national government,0.490016222000122
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Positive affect,0.62735116481781
Nepal,Asia,2016,5.0995397567749,61.2999992370605,7.73964309692383,-0.549837350845337,-0.79548192024231,Negative affect,0.369661748409271
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Social support,0.816383302211761
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Freedom to make life choices,0.845147609710693
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Generosity,0.144506737589836
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Perceptions of corruption,0.770177125930786
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Confidence in national government,0.559578537940979
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Positive affect,0.570577025413513
Nepal,Asia,2017,4.73669242858887,62.4000015258789,7.80090188980103,-0.448143601417542,-0.755725800991058,Negative affect,0.37597793340683
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Social support,0.478887379169464
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Freedom to make life choices,0.395642220973969
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Generosity,0.0750757530331612
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Perceptions of corruption,0.79379540681839
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Confidence in national government,0.44333428144455
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Positive affect,0.682747602462769
Pakistan,Asia,2007,5.67146062850952,55,8.3636531829834,-1.68988418579102,-0.67904007434845,Negative affect,0.310367256402969
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Social support,0.372907876968384
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Freedom to make life choices,0.335223644971848
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Generosity,0.0861971899867058
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Perceptions of corruption,0.847682595252991
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Confidence in national government,0.409197896718979
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Positive affect,0.65506249666214
Pakistan,Asia,2008,4.41391897201538,55.4000015258789,8.36007976531982,-1.70563077926636,-0.796416997909546,Negative affect,0.320658326148987
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Social support,0.521746695041656
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Freedom to make life choices,0.387697666883469
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Generosity,0.0627822801470757
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Perceptions of corruption,0.873649060726166
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Confidence in national government,0.355925977230072
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Positive affect,0.639216005802155
Pakistan,Asia,2009,5.20814657211304,55.7999992370605,8.36740875244141,-1.75028192996979,-0.819860875606537,Negative affect,0.348705649375916
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Social support,0.571315944194794
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Freedom to make life choices,0.364205926656723
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Generosity,0.285991549491882
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Perceptions of corruption,0.851655900478363
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Confidence in national government,0.308213770389557
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Positive affect,0.650707900524139
Pakistan,Asia,2010,5.7861328125,56.2000007629395,8.36255073547363,-1.73729813098907,-0.797191441059113,Negative affect,0.371941417455673
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Social support,0.509884119033813
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Freedom to make life choices,0.375822633504868
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Generosity,0.0152313327416778
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Perceptions of corruption,0.85717761516571
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Confidence in national government,0.275174707174301
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Positive affect,0.627774059772491
Pakistan,Asia,2011,5.26718616485596,56.4199981689453,8.36863803863525,-1.81961750984192,-0.857540726661682,Negative affect,0.35780081152916
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Social support,0.542038023471832
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Freedom to make life choices,0.366844117641449
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Generosity,0.150387331843376
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Perceptions of corruption,0.842024505138397
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Confidence in national government,0.228680416941643
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Positive affect,0.664618492126465
Pakistan,Asia,2012,5.13156509399414,56.6399993896484,8.38193511962891,-1.76029288768768,-0.86054801940918,Negative affect,0.332447737455368
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Social support,0.607087075710297
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Freedom to make life choices,0.447909593582153
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Generosity,0.0849973931908607
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Perceptions of corruption,0.791835248470306
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Confidence in national government,0.260006874799728
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Positive affect,0.597886860370636
Pakistan,Asia,2013,5.13808250427246,56.8600006103516,8.40382099151611,-1.70139122009277,-0.826322019100189,Negative affect,0.273709893226624
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Social support,0.551683306694031
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Freedom to make life choices,0.54313850402832
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Generosity,0.125866517424583
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Perceptions of corruption,0.676927506923676
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Confidence in national government,0.425877183675766
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Positive affect,0.584937393665314
Pakistan,Asia,2014,5.43565797805786,57.0800018310547,8.42862987518311,-1.55865156650543,-0.758009016513824,Negative affect,0.295479774475098
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Social support,0.561720132827759
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Freedom to make life choices,0.586546242237091
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Generosity,0.0706602111458778
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Perceptions of corruption,0.716641187667847
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Confidence in national government,0.459588229656219
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Positive affect,0.575255274772644
Pakistan,Asia,2015,4.82319498062134,57.2999992370605,8.45440196990967,-1.602370262146,-0.717972815036774,Negative affect,0.328646719455719
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Social support,0.62692129611969
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Freedom to make life choices,0.634182810783386
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Generosity,0.0799281522631645
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Perceptions of corruption,0.792530059814453
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Confidence in national government,0.455683171749115
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Positive affect,0.647639751434326
Pakistan,Asia,2016,5.54850816726685,57.7000007629395,8.48821067810059,-1.59206795692444,-0.740050792694092,Negative affect,0.331616669893265
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Social support,0.690263569355011
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Freedom to make life choices,0.71265709400177
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Generosity,0.0300644934177399
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Perceptions of corruption,0.71392822265625
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Confidence in national government,0.557435154914856
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Positive affect,0.586166977882385
Pakistan,Asia,2017,5.83087062835693,58.0999984741211,8.52411079406738,-1.54695451259613,-0.670003950595856,Negative affect,0.308341085910797
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Social support,0.856022894382477
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Freedom to make life choices,0.91783595085144
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Generosity,0.0919744074344635
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Perceptions of corruption,0.753933966159821
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Confidence in national government,0.906147837638855
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Positive affect,0.587590396404266
Vietnam,Asia,2007,5.42168760299683,66.0199966430664,8.25094509124756,-0.63742196559906,-0.481149435043335,Negative affect,0.205932110548019
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Social support,0.804560363292694
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Freedom to make life choices,0.888624668121338
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Generosity,0.203195095062256
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Perceptions of corruption,0.789237558841705
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Confidence in national government,0.866248786449432
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Positive affect,0.665096938610077
Vietnam,Asia,2008,5.4804253578186,66.1800003051758,8.29653644561768,-0.666042327880859,-0.500649154186249,Negative affect,0.217537611722946
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Social support,0.815026462078094
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Freedom to make life choices,0.834133863449097
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Generosity,-0.0593784525990486
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Perceptions of corruption,0.837869763374329
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Confidence in national government,0.863494038581848
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Positive affect,0.582756698131561
Vietnam,Asia,2009,5.30426454544067,66.3399963378906,8.33926677703857,-0.605478703975677,-0.490560352802277,Negative affect,0.189930111169815
Vietnam,Asia,2010,5.29578065872192,66.5,8.39121437072754,-0.674287557601929,-0.522662878036499,Social support,0.786611378192902
Vietnam,Asia,2010,5.29578065872192,66.5,8.39121437072754,-0.674287557601929,-0.522662878036499,Freedom to make life choices,0.831494450569153
Vietnam,Asia,2010,5.29578065872192,66.5,8.39121437072754,-0.674287557601929,-0.522662878036499,Generosity,-0.00341615942306817
Vietnam,Asia,2010,5.29578065872192,66.5,8.39121437072754,-0.674287557601929,-0.522662878036499,Perceptions of corruption,0.742636740207672
Vietnam,Asia,2010,5.29578065872192,66.5,8.39121437072754,-0.674287557601929,-0.522662878036499,Confidence in national government,0.850196421146393
